===============================================================================
Id,orcl-1995-2014,len,datetime,open,high,low,close,volume,openinterest,adjclose,Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
341,orcl-1995-2014,341,2000-05-09 23:59:59.999989,32.77,33.02,31.69,32.02,48943989.0,0.0,32.021648,Strategy,341,730249.9999999999,Broker,341,1110.9999999999995,1110.9999999999995,BuySell,341,,33.5153,Trades - Net Profit/Loss,341,,-7.199999999999989
342,orcl-1995-2014,342,2000-05-10 23:59:59.999989,31.55,32.52,30.02,30.08,80011897.0,0.0,30.075888,Strategy,342,730250.9999999999,Broker,342,1110.9999999999995,1110.9999999999995,BuySell,342,,,Trades - Net Profit/Loss,342,,
343,orcl-1995-2014,343,2000-05-11 23:59:59.999989,30.66,32.19,30.24,32.19,52378535.0,0.0,32.188431,Strategy,343,730251.9999999999,Broker,343,1110.9999999999995,1110.9999999999995,BuySell,343,,,Trades - Net Profit/Loss,343,,
344,orcl-1995-2014,344,2000-05-12 23:59:59.999989,32.61,34.0,32.49,32.99,43888262.0,0.0,32.994545,Strategy,344,730252.9999999999,Broker,344,1110.9999999999995,1110.9999999999995,BuySell,344,,,Trades - Net Profit/Loss,344,,
345,orcl-1995-2014,345,2000-05-15 23:59:59.999989,33.11,34.25,31.41,34.25,47186345.0,0.0,34.24538,Strategy,345,730255.9999999999,Broker,345,1110.9999999999995,1110.9999999999995,BuySell,345,,,Trades - Net Profit/Loss,345,,
346,orcl-1995-2014,346,2000-05-16 23:59:59.999989,34.52,35.47,34.27,35.22,43014970.0,0.0,35.218258,Strategy,346,730256.9999999999,Broker,346,765.7999999999995,1117.9999999999995,BuySell,346,33.755950000000006,,Trades - Net Profit/Loss,346,,
347,orcl-1995-2014,347,2000-05-17 23:59:59.999989,34.58,35.52,33.91,34.77,38216949.0,0.0,34.773506,Strategy,347,730257.9999999999,Broker,347,765.7999999999995,1113.4999999999995,BuySell,347,,,Trades - Net Profit/Loss,347,,
348,orcl-1995-2014,348,2000-05-18 23:59:59.999989,34.83,35.02,32.22,32.49,52214845.0,0.0,32.494194,Strategy,348,730258.9999999999,Broker,348,765.7999999999995,1090.6999999999996,BuySell,348,,,Trades - Net Profit/Loss,348,,
349,orcl-1995-2014,349,2000-05-19 23:59:59.999989,32.02,32.91,30.91,31.16,58717686.0,0.0,31.15995,Strategy,349,730259.9999999999,Broker,349,1085.9999999999995,1085.9999999999995,BuySell,349,,33.40364999999999,Trades - Net Profit/Loss,349,,-25.0
350,orcl-1995-2014,350,2000-05-22 23:59:59.999989,31.16,31.24,27.91,30.16,102481161.0,0.0,30.159281,Strategy,350,730262.9999999999,Broker,350,1085.9999999999995,1085.9999999999995,BuySell,350,,,Trades - Net Profit/Loss,350,,
351,orcl-1995-2014,351,2000-05-23 23:59:59.999989,29.8,30.47,27.74,27.85,65851205.0,0.0,27.852161,Strategy,351,730263.9999999999,Broker,351,1085.9999999999995,1085.9999999999995,BuySell,351,,,Trades - Net Profit/Loss,351,,
352,orcl-1995-2014,352,2000-05-24 23:59:59.999989,27.47,28.69,25.85,28.57,95779800.0,0.0,28.574875,Strategy,352,730264.9999999999,Broker,352,1085.9999999999995,1085.9999999999995,BuySell,352,,,Trades - Net Profit/Loss,352,,
353,orcl-1995-2014,353,2000-05-25 23:59:59.999989,29.13,31.49,28.91,29.55,91016169.0,0.0,29.547756,Strategy,353,730265.9999999999,Broker,353,1085.9999999999995,1085.9999999999995,BuySell,353,,,Trades - Net Profit/Loss,353,,
354,orcl-1995-2014,354,2000-05-26 23:59:59.999989,29.71,30.91,28.94,29.8,32494786.0,0.0,29.797928,Strategy,354,730266.9999999999,Broker,354,1085.9999999999995,1085.9999999999995,BuySell,354,,,Trades - Net Profit/Loss,354,,
355,orcl-1995-2014,355,2000-05-30 23:59:59.999989,30.63,32.99,30.49,32.99,43769992.0,0.0,32.994545,Strategy,355,730270.9999999999,Broker,355,1085.9999999999995,1085.9999999999995,BuySell,355,,,Trades - Net Profit/Loss,355,,
356,orcl-1995-2014,356,2000-05-31 23:59:59.999989,32.58,34.0,31.91,31.97,57268525.0,0.0,31.966059,Strategy,356,730271.9999999999,Broker,356,760.1999999999996,1079.8999999999996,BuySell,356,31.43135,,Trades - Net Profit/Loss,356,,
357,orcl-1995-2014,357,2000-06-01 23:59:59.999989,32.88,34.63,32.69,34.63,60035498.0,0.0,34.634533,Strategy,357,730272.9999999999,Broker,357,760.1999999999996,1106.4999999999995,BuySell,357,,,Trades - Net Profit/Loss,357,,
358,orcl-1995-2014,358,2000-06-02 23:59:59.999989,35.8,36.25,34.91,35.66,65166309.0,0.0,35.663002,Strategy,358,730273.9999999999,Broker,358,760.1999999999996,1116.7999999999995,BuySell,358,,,Trades - Net Profit/Loss,358,,
359,orcl-1995-2014,359,2000-06-05 23:59:59.999989,35.25,36.47,35.13,36.0,43291312.0,0.0,35.996559,Strategy,359,730276.9999999999,Broker,359,760.1999999999996,1120.1999999999996,BuySell,359,,,Trades - Net Profit/Loss,359,,
360,orcl-1995-2014,360,2000-06-06 23:59:59.999989,35.8,36.25,33.91,34.27,44992053.0,0.0,34.273178,Strategy,360,730277.9999999999,Broker,360,760.1999999999996,1102.8999999999996,BuySell,360,,,Trades - Net Profit/Loss,360,,
361,orcl-1995-2014,361,2000-06-07 23:59:59.999989,34.13,35.69,33.61,35.58,38314971.0,0.0,35.579617,Strategy,361,730278.9999999999,Broker,361,760.1999999999996,1115.9999999999995,BuySell,361,,,Trades - Net Profit/Loss,361,,
362,orcl-1995-2014,362,2000-06-08 23:59:59.999989,36.41,36.8,35.69,36.64,52579109.0,0.0,36.635876,Strategy,362,730279.9999999999,Broker,362,760.1999999999996,1126.5999999999995,BuySell,362,,,Trades - Net Profit/Loss,362,,
363,orcl-1995-2014,363,2000-06-09 23:59:59.999989,36.86,37.25,36.41,36.77,37072025.0,0.0,36.774857,Strategy,363,730280.9999999999,Broker,363,760.1999999999996,1127.8999999999996,BuySell,363,,,Trades - Net Profit/Loss,363,,
364,orcl-1995-2014,364,2000-06-12 23:59:59.999989,36.72,36.83,35.75,35.83,27213344.0,0.0,35.829773,Strategy,364,730283.9999999999,Broker,364,760.1999999999996,1118.4999999999995,BuySell,364,,,Trades - Net Profit/Loss,364,,
365,orcl-1995-2014,365,2000-06-13 23:59:59.999989,35.57,36.36,34.72,36.33,41854778.0,0.0,36.330101,Strategy,365,730284.9999999999,Broker,365,760.1999999999996,1123.4999999999995,BuySell,365,,,Trades - Net Profit/Loss,365,,
366,orcl-1995-2014,366,2000-06-14 23:59:59.999989,36.41,36.47,35.02,35.13,37315538.0,0.0,35.134857,Strategy,366,730285.9999999999,Broker,366,760.1999999999996,1111.4999999999995,BuySell,366,,,Trades - Net Profit/Loss,366,,
367,orcl-1995-2014,367,2000-06-15 23:59:59.999989,35.25,36.75,35.19,36.69,41357173.0,0.0,36.691471,Strategy,367,730286.9999999999,Broker,367,760.1999999999996,1127.0999999999995,BuySell,367,,,Trades - Net Profit/Loss,367,,
368,orcl-1995-2014,368,2000-06-16 23:59:59.999989,36.41,37.25,36.05,36.41,47110595.0,0.0,36.413494,Strategy,368,730287.9999999999,Broker,368,760.1999999999996,1124.2999999999995,BuySell,368,,,Trades - Net Profit/Loss,368,,
369,orcl-1995-2014,369,2000-06-19 23:59:59.999989,36.5,38.28,36.14,38.25,57423007.0,0.0,38.248077,Strategy,369,730290.9999999999,Broker,369,760.1999999999996,1142.6999999999996,BuySell,369,,,Trades - Net Profit/Loss,369,,
370,orcl-1995-2014,370,2000-06-20 23:59:59.999989,38.67,38.97,37.58,38.27,64298194.0,0.0,38.268883,Strategy,370,730291.9999999999,Broker,370,760.1999999999996,1142.8999999999996,BuySell,370,,,Trades - Net Profit/Loss,370,,
371,orcl-1995-2014,371,2000-06-21 23:59:59.999989,35.94,38.86,35.72,38.33,121478365.0,0.0,38.331463,Strategy,371,730292.9999999999,Broker,371,760.1999999999996,1143.4999999999995,BuySell,371,,,Trades - Net Profit/Loss,371,,
372,orcl-1995-2014,372,2000-06-22 23:59:59.999989,37.64,37.91,36.19,36.25,47336771.0,0.0,36.246731,Strategy,372,730293.9999999999,Broker,372,760.1999999999996,1122.6999999999996,BuySell,372,,,Trades - Net Profit/Loss,372,,
373,orcl-1995-2014,373,2000-06-23 23:59:59.999989,35.94,36.24,34.94,35.36,45692461.0,0.0,35.357239,Strategy,373,730294.9999999999,Broker,373,1119.5999999999995,1119.5999999999995,BuySell,373,,36.7836,Trades - Net Profit/Loss,373,33.599999999999994,
374,orcl-1995-2014,374,2000-06-26 23:59:59.999989,35.69,37.11,35.25,36.77,43780588.0,0.0,36.774857,Strategy,374,730297.9999999999,Broker,374,1119.5999999999995,1119.5999999999995,BuySell,374,,,Trades - Net Profit/Loss,374,,
375,orcl-1995-2014,375,2000-06-27 23:59:59.999989,36.64,37.33,36.33,36.58,32132564.0,0.0,36.580284,Strategy,375,730298.9999999999,Broker,375,753.1999999999995,1118.9999999999995,BuySell,375,35.78505,,Trades - Net Profit/Loss,375,,
376,orcl-1995-2014,376,2000-06-28 23:59:59.999989,36.5,37.8,36.33,36.89,36093479.0,0.0,36.886051,Strategy,376,730299.9999999999,Broker,376,1118.1999999999994,1118.1999999999994,BuySell,376,,38.36699999999999,Trades - Net Profit/Loss,376,,-1.4000000000000057
377,orcl-1995-2014,377,2000-06-29 23:59:59.999989,36.5,36.97,35.39,35.97,40193596.0,0.0,35.96875,Strategy,377,730300.9999999999,Broker,377,753.1999999999994,1112.8999999999994,BuySell,377,34.85915,,Trades - Net Profit/Loss,377,,
378,orcl-1995-2014,378,2000-06-30 23:59:59.999989,35.75,37.58,35.58,37.39,42825657.0,0.0,37.386383,Strategy,378,730301.9999999999,Broker,378,1110.6999999999994,1110.6999999999994,BuySell,378,,38.143699999999995,Trades - Net Profit/Loss,378,,-7.5
379,orcl-1995-2014,379,2000-07-03 23:59:59.999989,36.08,36.36,35.08,35.66,47371174.0,0.0,35.663002,Strategy,379,730304.9999999999,Broker,379,749.8999999999994,1106.4999999999993,BuySell,379,34.553799999999995,,Trades - Net Profit/Loss,379,,
380,orcl-1995-2014,380,2000-07-05 23:59:59.999989,34.16,34.52,32.11,32.16,106391520.0,0.0,32.160625,Strategy,380,730306.9999999999,Broker,380,1091.4999999999993,1091.4999999999993,BuySell,380,,35.0378,Trades - Net Profit/Loss,380,,-19.200000000000017
381,orcl-1995-2014,381,2000-07-06 23:59:59.999989,31.91,33.75,31.91,33.63,56811191.0,0.0,33.63385,Strategy,381,730307.9999999999,Broker,381,1091.4999999999993,1091.4999999999993,BuySell,381,,,Trades - Net Profit/Loss,381,,
382,orcl-1995-2014,382,2000-07-07 23:59:59.999989,33.77,34.25,33.58,33.75,35391293.0,0.0,33.745026,Strategy,382,730308.9999999999,Broker,382,1091.4999999999993,1091.4999999999993,BuySell,382,,,Trades - Net Profit/Loss,382,,
383,orcl-1995-2014,383,2000-07-10 23:59:59.999989,33.19,33.58,32.41,32.97,49418855.0,0.0,32.96674,Strategy,383,730311.9999999999,Broker,383,1091.4999999999993,1091.4999999999993,BuySell,383,,,Trades - Net Profit/Loss,383,,
384,orcl-1995-2014,384,2000-07-11 23:59:59.999989,32.74,33.47,31.63,32.16,47354548.0,0.0,32.160625,Strategy,384,730312.9999999999,Broker,384,1091.4999999999993,1091.4999999999993,BuySell,384,,,Trades - Net Profit/Loss,384,,
385,orcl-1995-2014,385,2000-07-12 23:59:59.999989,32.66,33.41,32.47,33.22,38638316.0,0.0,33.216896,Strategy,385,730313.9999999999,Broker,385,1091.4999999999993,1091.4999999999993,BuySell,385,,,Trades - Net Profit/Loss,385,,
386,orcl-1995-2014,386,2000-07-13 23:59:59.999989,33.69,34.08,33.24,33.69,46796928.0,0.0,33.689434,Strategy,386,730314.9999999999,Broker,386,1091.4999999999993,1091.4999999999993,BuySell,386,,,Trades - Net Profit/Loss,386,,
387,orcl-1995-2014,387,2000-07-14 23:59:59.999989,33.88,34.02,33.41,33.86,35651883.0,0.0,33.85622,Strategy,387,730315.9999999999,Broker,387,1091.4999999999993,1091.4999999999993,BuySell,387,,,Trades - Net Profit/Loss,387,,
388,orcl-1995-2014,388,2000-07-17 23:59:59.999989,33.49,34.69,32.94,33.86,36412768.0,0.0,33.85622,Strategy,388,730318.9999999999,Broker,388,1091.4999999999993,1091.4999999999993,BuySell,388,,,Trades - Net Profit/Loss,388,,
389,orcl-1995-2014,389,2000-07-18 23:59:59.999989,33.66,34.08,32.94,32.99,33690066.0,0.0,32.994545,Strategy,389,730319.9999999999,Broker,389,1091.4999999999993,1091.4999999999993,BuySell,389,,,Trades - Net Profit/Loss,389,,
390,orcl-1995-2014,390,2000-07-19 23:59:59.999989,33.36,33.77,32.47,32.8,35479434.0,0.0,32.799942,Strategy,390,730320.9999999999,Broker,390,1091.4999999999993,1091.4999999999993,BuySell,390,,,Trades - Net Profit/Loss,390,,
391,orcl-1995-2014,391,2000-07-20 23:59:59.999989,33.27,35.13,33.24,34.75,39777853.0,0.0,34.745701,Strategy,391,730321.9999999999,Broker,391,1091.4999999999993,1091.4999999999993,BuySell,391,,,Trades - Net Profit/Loss,391,,
392,orcl-1995-2014,392,2000-07-21 23:59:59.999989,34.44,34.55,33.38,33.55,34767112.0,0.0,33.550453,Strategy,392,730322.9999999999,Broker,392,747.0999999999993,1082.5999999999995,BuySell,392,32.8793,,Trades - Net Profit/Loss,392,,
393,orcl-1995-2014,393,2000-07-24 23:59:59.999989,34.3,34.97,33.33,33.36,42788806.0,0.0,33.355862,Strategy,393,730325.9999999999,Broker,393,1090.0999999999995,1090.0999999999995,BuySell,393,,35.49455,Trades - Net Profit/Loss,393,,-1.4000000000000057
394,orcl-1995-2014,394,2000-07-25 23:59:59.999989,33.75,34.02,33.05,33.8,30487350.0,0.0,33.800629,Strategy,394,730326.9999999999,Broker,394,1090.0999999999995,1090.0999999999995,BuySell,394,,,Trades - Net Profit/Loss,394,,
395,orcl-1995-2014,395,2000-07-26 23:59:59.999989,33.27,34.69,32.94,34.13,35780496.0,0.0,34.134186,Strategy,395,730327.9999999999,Broker,395,757.3999999999994,1098.6999999999994,BuySell,395,32.445899999999995,,Trades - Net Profit/Loss,395,,
396,orcl-1995-2014,396,2000-07-27 23:59:59.999989,33.77,34.69,33.36,33.38,36581625.0,0.0,33.383682,Strategy,396,730328.9999999999,Broker,396,757.3999999999994,1091.1999999999994,BuySell,396,,,Trades - Net Profit/Loss,396,,
397,orcl-1995-2014,397,2000-07-28 23:59:59.999989,33.41,34.0,31.6,32.19,37328568.0,0.0,32.188431,Strategy,397,730329.9999999999,Broker,397,1091.4999999999993,1091.4999999999993,BuySell,397,,34.51,Trades - Net Profit/Loss,397,1.3999999999999346,
398,orcl-1995-2014,398,2000-07-31 23:59:59.999989,31.91,33.58,31.74,33.44,38681036.0,0.0,33.43927,Strategy,398,730332.9999999999,Broker,398,1091.4999999999993,1091.4999999999993,BuySell,398,,,Trades - Net Profit/Loss,398,,
399,orcl-1995-2014,399,2000-08-01 23:59:59.999989,33.44,33.75,32.41,32.52,33941682.0,0.0,32.521992,Strategy,399,730333.9999999999,Broker,399,757.0999999999993,1082.2999999999993,BuySell,399,31.923849999999995,,Trades - Net Profit/Loss,399,,
400,orcl-1995-2014,400,2000-08-02 23:59:59.999989,32.47,33.47,32.19,32.52,34081313.0,0.0,32.521992,Strategy,400,730334.9999999999,Broker,400,1081.7999999999993,1081.7999999999993,BuySell,400,,33.972049999999996,Trades - Net Profit/Loss,400,,-9.699999999999989
401,orcl-1995-2014,401,2000-08-03 23:59:59.999989,32.38,34.47,31.85,34.44,50524677.0,0.0,34.439945,Strategy,401,730335.9999999999,Broker,401,1081.7999999999993,1081.7999999999993,BuySell,401,,,Trades - Net Profit/Loss,401,,
402,orcl-1995-2014,402,2000-08-04 23:59:59.999989,34.83,36.61,34.75,36.27,82307374.0,0.0,36.274521,Strategy,402,730336.9999999999,Broker,402,733.4999999999993,1096.1999999999994,BuySell,402,34.22875,,Trades - Net Profit/Loss,402,,
403,orcl-1995-2014,403,2000-08-07 23:59:59.999989,35.97,36.64,35.91,36.41,45814347.0,0.0,36.413494,Strategy,403,730339.9999999999,Broker,403,733.4999999999993,1097.5999999999992,BuySell,403,,,Trades - Net Profit/Loss,403,,
404,orcl-1995-2014,404,2000-08-08 23:59:59.999989,36.02,37.03,35.94,36.91,39271698.0,0.0,36.913853,Strategy,404,730340.9999999999,Broker,404,733.4999999999993,1102.5999999999992,BuySell,404,,,Trades - Net Profit/Loss,404,,
405,orcl-1995-2014,405,2000-08-09 23:59:59.999989,37.14,37.48,36.11,36.19,34678285.0,0.0,36.191139,Strategy,405,730341.9999999999,Broker,405,733.4999999999993,1095.3999999999992,BuySell,405,,,Trades - Net Profit/Loss,405,,
406,orcl-1995-2014,406,2000-08-10 23:59:59.999989,36.22,36.64,35.58,35.61,27471917.0,0.0,35.607403,Strategy,406,730342.9999999999,Broker,406,733.4999999999993,1089.5999999999995,BuySell,406,,,Trades - Net Profit/Loss,406,,
407,orcl-1995-2014,407,2000-08-11 23:59:59.999989,35.55,36.44,35.25,36.08,24853336.0,0.0,36.079948,Strategy,407,730343.9999999999,Broker,407,733.4999999999993,1094.2999999999993,BuySell,407,,,Trades - Net Profit/Loss,407,,
408,orcl-1995-2014,408,2000-08-14 23:59:59.999989,35.66,36.72,35.52,36.64,24578349.0,0.0,36.635876,Strategy,408,730346.9999999999,Broker,408,733.4999999999993,1099.8999999999992,BuySell,408,,,Trades - Net Profit/Loss,408,,
409,orcl-1995-2014,409,2000-08-15 23:59:59.999989,36.44,37.16,36.08,36.14,35086161.0,0.0,36.135544,Strategy,409,730347.9999999999,Broker,409,733.4999999999993,1094.8999999999992,BuySell,409,,,Trades - Net Profit/Loss,409,,
410,orcl-1995-2014,410,2000-08-16 23:59:59.999989,36.19,36.58,36.05,36.11,25518210.0,0.0,36.107746,Strategy,410,730348.9999999999,Broker,410,733.4999999999993,1094.5999999999995,BuySell,410,,,Trades - Net Profit/Loss,410,,
411,orcl-1995-2014,411,2000-08-17 23:59:59.999989,35.97,37.39,35.94,37.33,33822738.0,0.0,37.330799,Strategy,411,730349.9999999999,Broker,411,733.4999999999993,1106.7999999999993,BuySell,411,,,Trades - Net Profit/Loss,411,,
412,orcl-1995-2014,412,2000-08-18 23:59:59.999989,37.14,37.69,36.08,36.16,34987673.0,0.0,36.163345,Strategy,412,730350.9999999999,Broker,412,733.4999999999993,1095.0999999999992,BuySell,412,,,Trades - Net Profit/Loss,412,,
413,orcl-1995-2014,413,2000-08-21 23:59:59.999989,36.52,37.08,35.92,37.0,22817118.0,0.0,36.997227,Strategy,413,730353.9999999999,Broker,413,733.4999999999993,1103.4999999999993,BuySell,413,,,Trades - Net Profit/Loss,413,,
414,orcl-1995-2014,414,2000-08-22 23:59:59.999989,36.86,37.44,36.55,37.16,26140372.0,0.0,37.164005,Strategy,414,730354.9999999999,Broker,414,733.4999999999993,1105.0999999999992,BuySell,414,,,Trades - Net Profit/Loss,414,,
415,orcl-1995-2014,415,2000-08-23 23:59:59.999989,36.89,36.97,36.02,36.86,28223796.0,0.0,36.858265,Strategy,415,730355.9999999999,Broker,415,733.4999999999993,1102.0999999999995,BuySell,415,,,Trades - Net Profit/Loss,415,,
416,orcl-1995-2014,416,2000-08-24 23:59:59.999989,36.86,37.83,36.77,37.66,45434117.0,0.0,37.664349,Strategy,416,730356.9999999999,Broker,416,733.4999999999993,1110.0999999999992,BuySell,416,,,Trades - Net Profit/Loss,416,,
417,orcl-1995-2014,417,2000-08-25 23:59:59.999989,37.66,38.61,37.58,37.64,30204492.0,0.0,37.636555,Strategy,417,730357.9999999999,Broker,417,733.4999999999993,1109.8999999999992,BuySell,417,,,Trades - Net Profit/Loss,417,,
418,orcl-1995-2014,418,2000-08-28 23:59:59.999989,37.8,39.11,37.78,38.58,29043150.0,0.0,38.581642,Strategy,418,730360.9999999999,Broker,418,733.4999999999993,1119.2999999999993,BuySell,418,,,Trades - Net Profit/Loss,418,,
419,orcl-1995-2014,419,2000-08-29 23:59:59.999989,38.61,39.7,38.5,39.03,42359774.0,0.0,39.026379,Strategy,419,730361.9999999999,Broker,419,733.4999999999993,1123.7999999999993,BuySell,419,,,Trades - Net Profit/Loss,419,,
420,orcl-1995-2014,420,2000-08-30 23:59:59.999989,39.0,39.5,38.75,39.25,30436981.0,0.0,39.24876,Strategy,420,730362.9999999999,Broker,420,733.4999999999993,1125.9999999999993,BuySell,420,,,Trades - Net Profit/Loss,420,,
421,orcl-1995-2014,421,2000-08-31 23:59:59.999989,39.33,40.47,39.33,40.44,44789705.0,0.0,40.444004,Strategy,421,730363.9999999999,Broker,421,733.4999999999993,1137.8999999999992,BuySell,421,,,Trades - Net Profit/Loss,421,,
422,orcl-1995-2014,422,2000-09-01 23:59:59.999989,41.01,41.33,40.42,41.19,34196895.0,0.0,41.194511,Strategy,422,730364.9999999999,Broker,422,733.4999999999993,1145.3999999999992,BuySell,422,,,Trades - Net Profit/Loss,422,,
423,orcl-1995-2014,423,2000-09-05 23:59:59.999989,41.08,41.28,40.28,40.5,28708358.0,0.0,40.499596,Strategy,423,730368.9999999999,Broker,423,733.4999999999993,1138.4999999999993,BuySell,423,,,Trades - Net Profit/Loss,423,,
424,orcl-1995-2014,424,2000-09-06 23:59:59.999989,40.64,40.81,39.61,39.69,43252869.0,0.0,39.693497,Strategy,424,730369.9999999999,Broker,424,733.4999999999993,1130.3999999999992,BuySell,424,,,Trades - Net Profit/Loss,424,,
425,orcl-1995-2014,425,2000-09-07 23:59:59.999989,40.08,40.81,39.8,40.56,32107149.0,0.0,40.555202,Strategy,425,730370.9999999999,Broker,425,733.4999999999993,1139.0999999999995,BuySell,425,,,Trades - Net Profit/Loss,425,,
426,orcl-1995-2014,426,2000-09-08 23:59:59.999989,40.39,40.42,38.47,38.5,38864275.0,0.0,38.498257,Strategy,426,730371.9999999999,Broker,426,733.4999999999993,1118.4999999999993,BuySell,426,,,Trades - Net Profit/Loss,426,,
427,orcl-1995-2014,427,2000-09-11 23:59:59.999989,38.28,38.58,36.64,37.11,46610521.0,0.0,37.108418,Strategy,427,730374.9999999999,Broker,427,1116.2999999999993,1116.2999999999993,BuySell,427,,39.158699999999996,Trades - Net Profit/Loss,427,34.50000000000003,
428,orcl-1995-2014,428,2000-09-12 23:59:59.999989,36.91,37.94,35.16,35.3,55769034.0,0.0,35.301636,Strategy,428,730375.9999999999,Broker,428,1116.2999999999993,1116.2999999999993,BuySell,428,,,Trades - Net Profit/Loss,428,,
429,orcl-1995-2014,429,2000-09-13 23:59:59.999989,34.58,36.8,34.22,36.39,76597127.0,0.0,36.385712,Strategy,429,730376.9999999999,Broker,429,1116.2999999999993,1116.2999999999993,BuySell,429,,,Trades - Net Profit/Loss,429,,
430,orcl-1995-2014,430,2000-09-14 23:59:59.999989,38.41,38.53,36.58,37.78,72143103.0,0.0,37.775547,Strategy,430,730377.9999999999,Broker,430,1116.2999999999993,1116.2999999999993,BuySell,430,,,Trades - Net Profit/Loss,430,,
431,orcl-1995-2014,431,2000-09-15 23:59:59.999989,36.08,36.86,34.69,34.83,138213578.0,0.0,34.829094,Strategy,431,730378.9999999999,Broker,431,1116.2999999999993,1116.2999999999993,BuySell,431,,,Trades - Net Profit/Loss,431,,
432,orcl-1995-2014,432,2000-09-18 23:59:59.999989,35.05,35.58,33.24,34.01,82066996.0,0.0,34.009083,Strategy,432,730381.9999999999,Broker,432,1116.2999999999993,1116.2999999999993,BuySell,432,,,Trades - Net Profit/Loss,432,,
433,orcl-1995-2014,433,2000-09-19 23:59:59.999989,34.44,35.47,33.86,35.27,59807973.0,0.0,35.273842,Strategy,433,730382.9999999999,Broker,433,1116.2999999999993,1116.2999999999993,BuySell,433,,,Trades - Net Profit/Loss,433,,
434,orcl-1995-2014,434,2000-09-20 23:59:59.999989,35.13,35.86,34.47,35.55,41992818.0,0.0,35.551811,Strategy,434,730383.9999999999,Broker,434,1116.2999999999993,1116.2999999999993,BuySell,434,,,Trades - Net Profit/Loss,434,,
435,orcl-1995-2014,435,2000-09-21 23:59:59.999989,35.33,35.58,33.58,35.11,30534340.0,0.0,35.107071,Strategy,435,730384.9999999999,Broker,435,1116.2999999999993,1116.2999999999993,BuySell,435,,,Trades - Net Profit/Loss,435,,
436,orcl-1995-2014,436,2000-09-22 23:59:59.999989,33.77,35.91,33.58,35.91,66025935.0,0.0,35.90617,Strategy,436,730385.9999999999,Broker,436,1116.2999999999993,1116.2999999999993,BuySell,436,,,Trades - Net Profit/Loss,436,,
437,orcl-1995-2014,437,2000-09-25 23:59:59.999989,36.08,36.72,35.02,35.02,39065755.0,0.0,35.02367,Strategy,437,730388.9999999999,Broker,437,1116.2999999999993,1116.2999999999993,BuySell,437,,,Trades - Net Profit/Loss,437,,
438,orcl-1995-2014,438,2000-09-26 23:59:59.999989,35.27,36.02,34.97,35.33,44962151.0,0.0,35.329445,Strategy,438,730389.9999999999,Broker,438,1116.2999999999993,1116.2999999999993,BuySell,438,,,Trades - Net Profit/Loss,438,,
439,orcl-1995-2014,439,2000-09-27 23:59:59.999989,35.66,36.0,34.69,35.52,54194640.0,0.0,35.524014,Strategy,439,730390.9999999999,Broker,439,1116.2999999999993,1116.2999999999993,BuySell,439,,,Trades - Net Profit/Loss,439,,
440,orcl-1995-2014,440,2000-09-28 23:59:59.999989,35.36,36.55,34.86,36.24,47430069.0,0.0,36.239758,Strategy,440,730391.9999999999,Broker,440,1116.2999999999993,1116.2999999999993,BuySell,440,,,Trades - Net Profit/Loss,440,,
441,orcl-1995-2014,441,2000-09-29 23:59:59.999989,36.18,36.33,34.8,35.02,39171884.0,0.0,35.02367,Strategy,441,730392.9999999999,Broker,441,754.4999999999993,1104.6999999999994,BuySell,441,34.278,,Trades - Net Profit/Loss,441,,
442,orcl-1995-2014,442,2000-10-02 23:59:59.999989,35.47,36.52,34.57,35.02,51868822.0,0.0,35.02367,Strategy,442,730395.9999999999,Broker,442,1109.1999999999994,1109.1999999999994,BuySell,442,,37.0678,Trades - Net Profit/Loss,442,,-7.1000000000000085
443,orcl-1995-2014,443,2000-10-03 23:59:59.999989,35.5,36.3,30.58,30.91,108857655.0,0.0,30.909779,Strategy,443,730396.9999999999,Broker,443,1109.1999999999994,1109.1999999999994,BuySell,443,,,Trades - Net Profit/Loss,443,,
444,orcl-1995-2014,444,2000-10-04 23:59:59.999989,29.35,31.47,26.91,30.3,230302721.0,0.0,30.298258,Strategy,444,730397.9999999999,Broker,444,1109.1999999999994,1109.1999999999994,BuySell,444,,,Trades - Net Profit/Loss,444,,
445,orcl-1995-2014,445,2000-10-05 23:59:59.999989,30.38,30.97,29.58,30.38,61064181.0,0.0,30.381655,Strategy,445,730398.9999999999,Broker,445,1109.1999999999994,1109.1999999999994,BuySell,445,,,Trades - Net Profit/Loss,445,,
446,orcl-1995-2014,446,2000-10-06 23:59:59.999989,30.8,31.85,29.74,30.08,60010103.0,0.0,30.075888,Strategy,446,730399.9999999999,Broker,446,1109.1999999999994,1109.1999999999994,BuySell,446,,,Trades - Net Profit/Loss,446,,
447,orcl-1995-2014,447,2000-10-09 23:59:59.999989,30.08,30.58,28.96,29.69,45311349.0,0.0,29.686735,Strategy,447,730402.9999999999,Broker,447,1109.1999999999994,1109.1999999999994,BuySell,447,,,Trades - Net Profit/Loss,447,,
448,orcl-1995-2014,448,2000-10-10 23:59:59.999989,29.38,29.91,28.69,28.74,57278211.0,0.0,28.741648,Strategy,448,730403.9999999999,Broker,448,1109.1999999999994,1109.1999999999994,BuySell,448,,,Trades - Net Profit/Loss,448,,
